SMS_Text,Language,Label
"₹850 UPI payment XYZಗೆ ಯಶಸ್ವಿಯಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ. Transaction [TXN_ID]. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ.",Kannada,Legitimate
"ಸೇವಾ ಮಾಹಿತಿ: ₹1,240 UPI ಮೊತ್ತ ನಿಮ್ಮ ಖಾತೆಗೆ ಸ್ವೀಕರಿಸಲಾಗಿದೆ. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.",Kannada,Legitimate
ನವೀಕರಣ: UPI payment ಪೂರ್ಣವಾಗಲಿಲ್ಲ; debit ಆಗಿದ್ದರೆ bank ಪ್ರಕ್ರಿಯೆಯಂತೆ ಮರಳಿಸಲಾಗುತ್ತದೆ. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Legitimate
₹499 UPI refund ನಿಮ್ಮ ಖಾತೆಗೆ credit ಆಗಿದೆ. https://service.example/receipt Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Legitimate
UPI AutoPay ಮೂಲಕ ₹349 scheduled payment ಪೂರ್ಣಗೊಂಡಿದೆ. https://track.example/order ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Legitimate
ನಿಮ್ಮ UPI transaction [TXN_ID] ಯಶಸ್ವಿಯಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ. https://official.example/app,Kannada,Legitimate
Mobile rechargeಗಾಗಿ ₹249 UPI payment ಯಶಸ್ವಿಯಾಗಿದೆ. ಧನ್ಯವಾದಗಳು.,Kannada,Legitimate
"Electricity bill ₹1,240 UPI ಮೂಲಕ ಪಾವತಿಸಲಾಗಿದೆ. ಈ ಸೂಚನೆ ನಿಮ್ಮ ಸೇವಾ ವಿನಂತಿಗೆ ಸಂಬಂಧಿಸಿದೆ. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Legitimate
ನವೀಕರಣ: UPI payment receipt ಅಧಿಕೃತ appನಲ್ಲಿ ಲಭ್ಯವಿದೆ.,Kannada,Legitimate
"ಹೊಸ UPI beneficiary registration request ದಾಖಲಾಗಿದೆ. Reference number ಅನ್ನು ಸುರಕ್ಷಿತವಾಗಿ ಇಡಿ. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.",Kannada,Legitimate
₹850 UPI payment XYZಗೆ ಯಶಸ್ವಿಯಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ. Transaction [TXN_ID]. ಈ message ಸೇವಾ ಪ್ರಕ್ರಿಯೆಯ ಮಾಹಿತಿಗಾಗಿ. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.,Kannada,Legitimate
"₹1,240 UPI ಮೊತ್ತ ನಿಮ್ಮ ಖಾತೆಗೆ ಸ್ವೀಕರಿಸಲಾಗಿದೆ. Status ಪರಿಶೀಲಿಸಲು ಅಧಿಕೃತ channel ಬಳಸಿ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು.",Kannada,Legitimate
ಸೇವಾ ಮಾಹಿತಿ: UPI payment ಪೂರ್ಣವಾಗಲಿಲ್ಲ; debit ಆಗಿದ್ದರೆ bank ಪ್ರಕ್ರಿಯೆಯಂತೆ ಮರಳಿಸಲಾಗುತ್ತದೆ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Legitimate
₹499 UPI refund ನಿಮ್ಮ ಖಾತೆಗೆ credit ಆಗಿದೆ. https://official.example/app ಈ ಮಾಹಿತಿಯನ್ನು ದಾಖಲಿಗಾಗಿ ಉಳಿಸಬಹುದು. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು.,Kannada,Legitimate
"ನವೀಕರಣ: UPI AutoPay ಮೂಲಕ ₹349 scheduled payment ಪೂರ್ಣಗೊಂಡಿದೆ. https://portal.example/status ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Legitimate
"ನಿಮ್ಮ UPI transaction [TXN_ID] ಯಶಸ್ವಿಯಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ. https://service.example/receipt ಈ ಸೂಚನೆ ನಿಮ್ಮ ಸೇವಾ ವಿನಂತಿಗೆ ಸಂಬಂಧಿಸಿದೆ. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Legitimate
Mobile rechargeಗಾಗಿ ₹249 UPI payment ಯಶಸ್ವಿಯಾಗಿದೆ.,Kannada,Legitimate
"Electricity bill ₹1,240 UPI ಮೂಲಕ ಪಾವತಿಸಲಾಗಿದೆ. Reference number ಅನ್ನು ಸುರಕ್ಷಿತವಾಗಿ ಇಡಿ. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.",Kannada,Legitimate
UPI payment receipt ಅಧಿಕೃತ appನಲ್ಲಿ ಲಭ್ಯವಿದೆ.,Kannada,Legitimate
ಹೊಸ UPI beneficiary registration request ದಾಖಲಾಗಿದೆ. Status ಪರಿಶೀಲಿಸಲು ಅಧಿಕೃತ channel ಬಳಸಿ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Legitimate
ನವೀಕರಣ: ₹850 UPI payment XYZಗೆ ಯಶಸ್ವಿಯಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ. Transaction [TXN_ID]. Customer service ವಿವರಗಳು accountನಲ್ಲಿ ಲಭ್ಯವಿವೆ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ.,Kannada,Legitimate
"₹1,240 UPI ಮೊತ್ತ ನಿಮ್ಮ ಖಾತೆಗೆ ಸ್ವೀಕರಿಸಲಾಗಿದೆ. ಈ ಮಾಹಿತಿಯನ್ನು ದಾಖಲಿಗಾಗಿ ಉಳಿಸಬಹುದು. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು.",Kannada,Legitimate
"UPI payment ಪೂರ್ಣವಾಗಲಿಲ್ಲ; debit ಆಗಿದ್ದರೆ bank ಪ್ರಕ್ರಿಯೆಯಂತೆ ಮರಳಿಸಲಾಗುತ್ತದೆ. ಧನ್ಯವಾದಗಳು. ಈ ಮಾಹಿತಿಯಲ್ಲಿರುವ ಸೇವಾ ವಿವರಗಳನ್ನು ನಿಮ್ಮ ಅಧಿಕೃತ accountನಲ್ಲಿ ಪರಿಶೀಲಿಸಬಹುದು. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Legitimate
"ಸೇವಾ ಮಾಹಿತಿ: ₹499 UPI refund ನಿಮ್ಮ ಖಾತೆಗೆ credit ಆಗಿದೆ. https://service.example/receipt ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Legitimate
"UPI AutoPay ಮೂಲಕ ₹349 scheduled payment ಪೂರ್ಣಗೊಂಡಿದೆ. https://track.example/order ಅಧಿಕೃತ accountನಲ್ಲಿ status ಕೂಡ ಕಾಣಬಹುದು. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ.",Kannada,Legitimate
"ನಿಮ್ಮ UPI transaction [TXN_ID] ಯಶಸ್ವಿಯಾಗಿ ಪೂರ್ಣಗೊಂಡಿದೆ. https://official.example/app Reference number ಅನ್ನು ಸುರಕ್ಷಿತವಾಗಿ ಇಡಿ. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ.",Kannada,Legitimate
ನವೀಕರಣ: ನಿಮ್ಮ login OTP [OTP]. ಇದನ್ನು ಯಾರೊಂದಿಗೂ ಹಂಚಿಕೊಳ್ಳಬೇಡಿ. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ. ಸೇವೆಯ ಸ್ಥಿತಿಯನ್ನು ನಂತರ ಅಧಿಕೃತ portalನಲ್ಲಿ ಮತ್ತೆ ಪರಿಶೀಲಿಸಬಹುದು.,Kannada,Legitimate
Mobile number verificationಗಾಗಿ OTP [OTP].,Kannada,Legitimate
ಹೊಸ beneficiary ಸೇರಿಸಲು OTP [OTP] ಅಗತ್ಯವಿದೆ.,Kannada,Legitimate
Bank service request verification OTP [OTP].,Kannada,Legitimate
Online payment confirmation OTP [OTP].,Kannada,Legitimate
ನಿಮ್ಮ account password ಯಶಸ್ವಿಯಾಗಿ ಬದಲಾಗಿದೆ.,Kannada,Legitimate
ನವೀಕರಣ: ಹೊಸ device ನಿಮ್ಮ accountಗೆ ಯಶಸ್ವಿಯಾಗಿ ಸೇರಿಸಲಾಗಿದೆ.,Kannada,Legitimate
Account recovery request [REF_ID] ಆಗಿ ದಾಖಲಾಗಿದೆ. https://official.example/app,Kannada,Legitimate
Security settings update ಯಶಸ್ವಿಯಾಗಿದೆ. ಧನ್ಯವಾದಗಳು. https://portal.example/status,Kannada,Legitimate
ನಿಮ್ಮ login [TIME]ಕ್ಕೆ ಯಶಸ್ವಿಯಾಗಿದೆ. https://service.example/receipt,Kannada,Legitimate
ನಿಮ್ಮ login OTP [OTP]. ಇದನ್ನು ಯಾರೊಂದಿಗೂ ಹಂಚಿಕೊಳ್ಳಬೇಡಿ.,Kannada,Legitimate
ಸೇವಾ ಮಾಹಿತಿ: Mobile number verificationಗಾಗಿ OTP [OTP].,Kannada,Legitimate
ನವೀಕರಣ: ಹೊಸ beneficiary ಸೇರಿಸಲು OTP [OTP] ಅಗತ್ಯವಿದೆ.,Kannada,Legitimate
"Bank service request verification OTP [OTP]. ಈ ಸೂಚನೆ ನಿಮ್ಮ ಸೇವಾ ವಿನಂತಿಗೆ ಸಂಬಂಧಿಸಿದೆ. ಯಾವುದೇ payment ಅಥವಾ identity action ಮಾಡುವ ಮೊದಲು ಅಧಿಕೃತ ಮಾಹಿತಿಯನ್ನು ಹೋಲಿಸಿ ನೋಡಿ. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು.",Kannada,Legitimate
"Online payment confirmation OTP [OTP]. ಅಧಿಕೃತ accountನಲ್ಲಿ status ಕೂಡ ಕಾಣಬಹುದು. ಸಂಬಂಧಿತ service history ನಿಮ್ಮ official app ಅಥವಾ portalನಲ್ಲಿ ಪ್ರತ್ಯೇಕವಾಗಿ ಕಾಣಬಹುದು. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ.",Kannada,Legitimate
"ನಿಮ್ಮ account password ಯಶಸ್ವಿಯಾಗಿ ಬದಲಾಗಿದೆ. Reference number ಅನ್ನು ಸುರಕ್ಷಿತವಾಗಿ ಇಡಿ. ಸಂದೇಶದಲ್ಲಿರುವ ಸಮಯ, ಮೊತ್ತ ಮತ್ತು reference ವಿವರಗಳು service recordನಲ್ಲಿ ಕಾಣಿಸಬಹುದು. ನಿಮ್ಮ ಸಾಮಾನ್ಯ transaction record ಜೊತೆ ಈ ಸೂಚನೆಯನ್ನು ಪರಿಶೀಲಿಸುವುದು ಉಪಯುಕ್ತ. Account ಸಂಬಂಧಿತ ವಿನಂತಿಗಳಿಗೆ ಈಗಾಗಲೇ ತಿಳಿದಿರುವ ಅಧಿಕೃತ contact channel ಮಾತ್ರ ಬಳಸಿ. ಯಾವುದೇ ಸಮಸ್ಯೆಯಿದ್ದರೆ service providerನ ಅಧಿಕೃತ support option ಬಳಸಿ.",Kannada,Legitimate
